id,Tr,olng,olat,dlng,dlat,episode
48,2866.843269120247,121.25303999999998,31.396559999999997,121.27819,31.396559999999997,None
49,2919.2676875134885,121.2283,31.37633,121.19931000000001,31.37633,None
50,2939.9341940933077,121.28182,31.327309999999997,121.25911,31.327309999999997,None
51,3011.5307464900034,121.25878999999999,31.343940000000003,121.25441699999999,31.343940000000003,None
52,3016.0612677851777,121.227295,31.385502000000002,121.25145,31.385502000000002,None
53,3059.8846643821257,121.185244,31.312234999999998,121.2226,31.312234999999998,None
54,3206.982955916781,121.227924,31.377118,121.27648,31.377118,None
55,3208.6825658388684,121.2606,31.36765,121.25813000000001,31.36765,None
56,3431.5253105855204,121.24148000000001,31.3886,121.21153000000001,31.3886,None
57,3520.4726638929214,121.31162900000001,31.2837,121.31988,31.2837,None
58,3632.473120083555,121.25836000000001,31.34348,121.31363,31.34348,None
59,3943.718221928063,121.23671999999999,31.363979999999998,121.238239,31.363979999999998,None
60,3953.6991272129676,121.24059,31.345340000000004,121.28173000000001,31.345340000000004,None
61,3961.549820411103,121.20468999999999,31.415490000000002,121.20358999999999,31.415490000000002,None
62,4135.418674504961,121.269287,31.302878999999997,121.26031,31.302878999999997,None
63,4199.1648113350875,121.257364,31.363725,121.22278,31.363725,None
64,4203.270236495135,121.25556999999999,31.35193,121.25376000000001,31.35193,None
65,4243.875837467224,121.251846,31.365789000000003,121.2774,31.365789000000003,None
66,4253.0071923020805,121.25208,31.42795,121.25361000000001,31.42795,None
67,4374.2537392623835,121.31543700000002,31.309875,121.32351100000001,31.309875,None
68,4517.7546682322945,121.32246,31.29055,121.32547,31.29055,None
69,4604.4662538110515,121.2482,31.34583,121.27708,31.34583,None
70,4639.852171117389,121.22828999999999,31.41605,121.23782,31.41605,None
71,4680.452438239807,121.27035,31.33158,121.27981000000001,31.33158,None
72,4768.706551523727,121.227924,31.377118,121.27648,31.377118,None
73,4899.027080851216,121.29340400000001,31.340329999999998,121.32171000000001,31.340329999999998,None
74,4965.771109906684,121.22828700000001,31.41605,121.20591999999999,31.41605,None
75,5007.338065364578,121.25410500000001,31.330908,121.1788,31.330908,None
76,5048.254204458012,121.28408999999999,31.331640000000004,121.25738,31.331640000000004,None
77,5086.030063963376,121.294974,31.349010999999997,121.27956,31.349010999999997,None
78,5146.952160922315,121.24172,31.355990000000002,121.260159,31.355990000000002,None
79,5168.326810201256,121.205482,31.411909,121.24677,31.411909,None
80,5237.073628896611,121.27738000000001,31.38669,121.27475,31.38669,None
81,5247.475224418162,121.3153,31.285261,121.30828000000001,31.285261,None
82,5252.50192379659,121.24624299999999,31.345134,121.24493999999999,31.345134,None
83,5282.811754416583,121.246654,31.339176000000002,121.316048,31.339176000000002,None
84,5323.547069439008,121.25893,31.35448,121.25383000000001,31.35448,None
85,5428.792755862343,121.300423,31.284990000000004,121.32351100000001,31.284990000000004,None
86,5494.916175494811,121.21817,31.2878,121.18678999999999,31.2878,None
87,5597.063839627916,121.1913,31.29697,121.25861,31.29697,None
88,5602.838721689111,121.24741999999999,31.349420000000002,121.20551,31.349420000000002,None
89,5612.267415726288,121.22631100000001,31.269337,121.2945,31.269337,None
90,5686.0652089165615,121.181776,31.284995000000002,121.207194,31.284995000000002,None
91,5738.075117639885,121.25917,31.34388,121.25368999999999,31.34388,None
92,5755.922206072501,121.2535,31.352040000000002,121.28478,31.352040000000002,None
93,5907.26662675927,121.31461999999999,31.28497,121.301464,31.28497,None
94,5923.143088935454,121.25721999999999,31.368290000000002,121.227924,31.368290000000002,None
95,6168.218372816928,121.32501,31.30207,121.25861,31.30207,None
96,6344.24784871385,121.27035,31.33158,121.27981000000001,31.33158,None
97,6361.117380670384,121.31543700000002,31.309875,121.32351100000001,31.309875,None
98,6414.157926972545,121.25407,31.3307,121.23929,31.3307,None
99,6567.878370627937,121.26937099999999,31.32613,121.28608,31.32613,None
100,6580.551853832169,121.19651,31.40754,121.22543999999999,31.40754,None
101,6629.7143080596325,121.19983,31.2937,121.18965,31.2937,None
102,6722.980717672437,121.22828700000001,31.41605,121.20591999999999,31.41605,None
103,6796.348942611785,121.258179,31.347492,121.26178999999999,31.347492,None
104,6900.776465008676,121.25701000000001,31.32889,121.25818000000001,31.32889,None
105,6949.396602547543,121.24488000000001,31.33867,121.28504,31.33867,None
106,7013.56585618472,121.27552800000001,31.407579,121.23805,31.407579,None
107,7045.132057466209,121.271599,31.387596000000002,121.25641,31.387596000000002,None
108,7053.490630379516,121.20451000000001,31.343441,121.27688700000002,31.343441,None
109,7066.20185607949,121.29213,31.37878,121.29704,31.37878,None
110,7077.4849930088185,121.25410500000001,31.330908,121.1788,31.330908,None
111,7105.604163465986,121.23848000000001,31.342731,121.24361,31.342731,None
112,7199.586234973038,121.258179,31.347492,121.26178999999999,31.347492,None
